FGA,FTA,FG3A,FGM,FTM,FG3M,PTS,REB,AST,STL,BLK,TOV,DD,sim_num,game_num,player_name
15,1,6,7,1,4,27,8,3,1,1,0,0,252,1,Nikola Vucevic
18,1,2,8,1,1,28,13,1,1,1,1,1,252,2,Nikola Vucevic
15,1,9,4,1,4,21,4,4,1,1,1,0,252,0,Jamal Murray
9,3,4,4,3,2,31,4,8,0,0,2,0,252,1,Jamal Murray
15,1,7,4,1,4,17,4,2,3,1,4,0,252,2,Jamal Murray
16,2,4,8,2,1,15,4,4,1,0,2,0,252,0,Jordan Poole
12,3,8,6,3,2,17,2,4,0,0,1,0,252,1,Jordan Poole
14,5,7,6,4,3,12,2,1,2,0,2,0,252,2,Jordan Poole
7,1,3,1,1,0,1,2,1,0,0,1,0,252,0,Reed Sheppard
8,1,3,2,0,0,5,4,0,0,0,2,0,252,1,Reed Sheppard
4,1,3,0,0,0,3,0,2,1,1,1,0,252,2,Reed Sheppard
10,2,5,6,0,3,8,6,5,2,0,1,0,252,0,Jalen Suggs
6,2,2,3,1,1,13,3,3,0,1,1,0,252,1,Jalen Suggs
7,1,3,4,0,0,12,1,1,1,0,2,0,252,2,Jalen Suggs
13,1,7,2,1,2,15,1,2,1,0,2,0,252,0,Shaedon Sharpe
7,1,5,2,0,1,7,1,1,0,0,3,0,252,1,Shaedon Sharpe
8,2,10,4,0,2,17,3,6,1,0,1,0,252,2,Shaedon Sharpe
7,5,9,5,5,3,10,3,0,0,0,3,0,252,0,Malik Monk
9,2,5,4,2,4,14,1,2,0,0,2,0,252,1,Malik Monk
6,3,3,2,1,2,10,2,5,1,1,0,0,252,2,Malik Monk
11,1,7,3,0,3,26,5,4,1,0,2,0,252,0,Buddy Hield
9,1,7,5,0,2,19,3,3,0,0,1,0,252,1,Buddy Hield
10,1,14,5,0,3,13,3,0,2,0,1,0,252,2,Buddy Hield
14,1,3,6,0,0,19,8,1,0,1,1,0,252,0,Zaccharie Risacher
10,1,5,7,1,1,15,5,2,0,0,1,0,252,1,Zaccharie Risacher
7,2,5,5,0,5,14,7,0,1,0,2,0,252,2,Zaccharie Risacher
8,2,3,3,1,1,7,4,0,0,0,2,0,252,0,Nikola Jovic
7,2,1,3,2,1,5,4,0,0,0,3,0,252,1,Nikola Jovic
4,1,3,2,1,1,5,4,1,1,1,3,0,252,2,Nikola Jovic
3,1,10,2,1,2,11,4,1,2,0,1,0,252,0,Jaylen Wells
9,1,6,3,0,1,12,3,0,1,0,3,0,252,1,Jaylen Wells
7,4,5,5,2,2,9,12,1,1,0,2,0,252,2,Jaylen Wells
18,5,1,10,5,1,16,12,0,0,3,2,1,253,0,Anthony Davis
21,10,1,9,9,0,24,10,3,2,2,0,1,253,1,Anthony Davis
15,10,5,2,8,2,27,13,2,0,3,0,1,253,2,Anthony Davis
16,2,4,9,2,3,15,10,4,1,1,0,1,253,0,Nikola Vucevic
14,1,3,8,0,2,19,11,3,2,2,0,1,253,1,Nikola Vucevic
13,1,2,9,0,1,20,7,2,2,1,2,0,253,2,Nikola Vucevic
11,5,9,4,3,4,19,2,5,0,1,4,0,253,0,Jamal Murray
14,2,3,8,1,2,24,4,5,1,1,3,0,253,1,Jamal Murray
20,3,8,7,1,7,20,5,6,0,0,1,0,253,2,Jamal Murray
10,3,3,5,3,0,17,1,2,0,0,3,0,253,0,Jordan Poole
9,2,6,5,2,3,19,2,1,0,0,5,0,253,1,Jordan Poole
17,3,4,8,2,1,15,0,2,1,0,1,0,253,2,Jordan Poole
6,1,2,3,0,1,4,2,1,3,1,1,0,253,0,Reed Sheppard
3,1,5,2,0,2,4,0,6,0,0,0,0,253,1,Reed Sheppard
3,1,3,1,0,0,3,2,4,1,0,1,0,253,2,Reed Sheppard
8,1,7,4,1,3,7,1,3,1,0,1,0,253,0,Jalen Suggs
5,2,4,3,0,1,13,3,5,2,2,1,0,253,1,Jalen Suggs
4,1,9,4,0,4,5,1,3,5,1,3,0,253,2,Jalen Suggs
11,1,9,7,1,2,12,3,2,0,0,1,0,253,0,Shaedon Sharpe
13,3,7,3,0,3,18,3,3,0,1,2,0,253,1,Shaedon Sharpe
12,2,5,5,1,1,14,1,4,0,1,1,0,253,2,Shaedon Sharpe
7,1,6,2,1,2,16,3,9,1,0,1,0,253,0,Malik Monk
12,1,4,7,0,2,13,3,2,1,0,2,0,253,1,Malik Monk
8,2,7,5,0,2,16,0,4,0,1,1,0,253,2,Malik Monk
16,2,11,7,1,6,18,4,1,1,0,1,0,253,0,Buddy Hield
14,1,5,10,1,1,16,5,2,1,0,2,0,253,1,Buddy Hield
18,3,10,9,1,8,9,3,1,1,4,3,0,253,2,Buddy Hield
14,3,4,8,2,1,19,4,3,0,0,0,0,253,0,Zaccharie Risacher
12,1,1,4,1,0,10,2,2,1,0,1,0,253,1,Zaccharie Risacher
15,2,8,4,1,2,17,2,0,1,0,2,0,253,2,Zaccharie Risacher
7,3,3,1,2,0,10,5,3,1,0,2,0,253,0,Nikola Jovic
2,1,3,1,1,1,5,3,2,0,0,1,0,253,1,Nikola Jovic
3,6,4,2,3,0,6,2,2,1,1,3,0,253,2,Nikola Jovic
9,3,5,7,3,0,16,1,5,1,0,0,0,253,0,Jaylen Wells
13,2,4,7,1,0,10,2,7,1,0,1,0,253,1,Jaylen Wells
6,2,6,3,1,1,8,5,2,0,0,0,0,253,2,Jaylen Wells
14,6,6,8,5,3,22,10,2,1,2,1,1,254,0,Anthony Davis
19,7,1,8,7,0,22,11,1,2,3,2,1,254,1,Anthony Davis
21,7,1,9,7,1,26,14,4,2,3,0,1,254,2,Anthony Davis
16,4,7,9,3,5,24,8,3,0,0,2,0,254,0,Nikola Vucevic
22,2,5,14,2,2,33,12,3,1,0,4,1,254,1,Nikola Vucevic
16,3,6,11,1,2,17,8,4,1,4,1,0,254,2,Nikola Vucevic
11,4,7,5,3,1,16,2,6,0,1,3,0,254,0,Jamal Murray
20,4,6,8,1,2,24,3,7,1,0,2,0,254,1,Jamal Murray
12,1,6,5,1,1,19,3,7,0,0,1,0,254,2,Jamal Murray
13,1,10,9,0,3,15,1,1,0,1,1,0,254,0,Jordan Poole
14,3,7,4,3,2,18,2,3,1,0,2,0,254,1,Jordan Poole
19,2,9,5,1,5,19,1,2,0,0,1,0,254,2,Jordan Poole
7,1,4,2,0,0,3,1,4,3,0,1,0,254,0,Reed Sheppard
2,1,4,1,0,1,8,3,0,0,0,0,0,254,1,Reed Sheppard
2,1,1,0,0,0,1,0,1,0,0,1,0,254,2,Reed Sheppard
8,3,1,5,1,1,10,5,4,2,0,1,0,254,0,Jalen Suggs
5,1,3,3,0,1,14,4,1,1,1,3,0,254,1,Jalen Suggs
13,2,4,6,2,3,13,10,2,1,0,2,1,254,2,Jalen Suggs
10,3,6,2,0,1,13,3,2,2,0,1,0,254,0,Shaedon Sharpe
22,3,4,15,2,1,9,2,2,2,0,2,0,254,1,Shaedon Sharpe
9,1,3,2,1,0,8,5,1,1,0,2,0,254,2,Shaedon Sharpe
12,1,7,6,1,4,14,4,5,1,1,2,0,254,0,Malik Monk
16,7,5,7,6,3,13,1,3,1,0,1,0,254,1,Malik Monk
11,1,6,4,1,3,16,1,1,0,0,2,0,254,2,Malik Monk
5,1,12,2,1,2,11,3,0,1,0,3,0,254,0,Buddy Hield
10,1,8,6,0,3,12,5,2,0,0,2,0,254,1,Buddy Hield
14,1,11,8,1,4,11,3,2,0,0,1,0,254,2,Buddy Hield
9,3,2,5,0,1,9,0,0,0,0,2,0,254,0,Zaccharie Risacher
10,3,3,2,1,2,8,6,3,2,2,0,0,254,1,Zaccharie Risacher
10,2,4,6,2,1,10,3,0,0,0,3,0,254,2,Zaccharie Risacher
3,3,1,1,1,1,6,1,0,0,0,1,0,254,0,Nikola Jovic
5,3,1,2,2,0,5,4,1,0,0,0,0,254,1,Nikola Jovic
9,1,6,5,1,5,3,4,0,1,0,3,0,254,2,Nikola Jovic
6,2,4,1,0,1,9,2,4,0,0,0,0,254,0,Jaylen Wells
8,2,5,5,1,0,6,5,1,0,0,1,0,254,1,Jaylen Wells
10,1,2,4,0,1,10,8,1,0,0,1,0,254,2,Jaylen Wells
24,4,4,14,3,1,22,14,2,0,4,0,1,255,0,Anthony Davis
21,3,5,10,2,0,20,8,4,3,3,2,0,255,1,Anthony Davis
20,5,3,9,4,2,21,11,4,0,1,0,1,255,2,Anthony Davis
14,2,5,8,1,1,21,7,1,1,3,1,0,255,0,Nikola Vucevic
17,1,3,8,1,1,21,5,4,0,1,2,0,255,1,Nikola Vucevic
23,2,5,13,1,1,23,13,4,1,0,0,1,255,2,Nikola Vucevic
17,3,5,7,2,0,16,4,7,3,0,3,0,255,0,Jamal Murray
22,6,6,8,5,1,26,4,8,1,0,4,0,255,1,Jamal Murray
17,4,5,8,3,1,17,3,6,3,1,4,0,255,2,Jamal Murray
13,1,9,4,1,1,17,0,2,0,0,0,0,255,0,Jordan Poole
13,1,7,6,1,4,26,2,2,3,0,0,0,255,1,Jordan Poole
12,2,8,7,2,3,14,3,1,1,0,2,0,255,2,Jordan Poole
3,1,1,1,0,1,7,0,2,1,0,1,0,255,0,Reed Sheppard
6,1,3,1,0,1,11,1,2,1,1,0,0,255,1,Reed Sheppard
4,1,2,3,0,1,7,2,2,1,1,1,0,255,2,Reed Sheppard
9,2,2,8,0,0,8,4,1,1,0,3,0,255,0,Jalen Suggs
8,1,2,4,0,1,12,1,4,1,0,1,0,255,1,Jalen Suggs
9,1,1,4,0,0,13,4,4,2,0,1,0,255,2,Jalen Suggs
16,2,10,5,0,2,9,3,4,1,1,3,0,255,0,Shaedon Sharpe
8,2,6,2,0,2,12,1,1,0,0,2,0,255,1,Shaedon Sharpe
15,1,3,4,1,1,8,4,2,0,1,0,0,255,2,Shaedon Sharpe
14,2,7,8,1,2,17,1,2,0,0,1,0,255,0,Malik Monk
13,2,6,6,1,2,14,2,4,0,0,1,0,255,1,Malik Monk
8,1,6,2,0,2,13,3,1,0,0,3,0,255,2,Malik Monk
10,2,11,5,1,5,10,3,2,1,0,2,0,255,0,Buddy Hield
14,1,11,8,1,6,19,2,2,0,0,2,0,255,1,Buddy Hield
13,1,13,6,1,3,26,4,2,2,0,2,0,255,2,Buddy Hield
10,2,5,6,0,1,7,1,0,1,0,2,0,255,0,Zaccharie Risacher
12,1,6,6,0,3,10,4,1,0,0,1,0,255,1,Zaccharie Risacher
10,1,1,3,0,1,11,6,1,0,0,0,0,255,2,Zaccharie Risacher
10,2,6,4,0,3,7,3,1,0,0,1,0,255,0,Nikola Jovic
4,2,3,1,1,1,7,1,1,0,0,1,0,255,1,Nikola Jovic
5,2,2,2,0,0,7,8,2,0,0,2,0,255,2,Nikola Jovic
12,2,6,6,1,1,10,4,0,0,0,3,0,255,0,Jaylen Wells
7,1,1,1,1,0,14,3,2,0,0,1,0,255,1,Jaylen Wells
3,1,2,1,0,1,13,1,2,0,0,0,0,255,2,Jaylen Wells
19,7,2,10,6,0,22,18,5,1,4,5,1,256,0,Anthony Davis
14,13,6,4,12,2,31,11,3,1,1,1,1,256,1,Anthony Davis
17,4,5,7,3,1,27,10,1,2,0,2,1,256,2,Anthony Davis
17,2,7,9,1,3,23,8,6,0,0,3,0,256,0,Nikola Vucevic
22,1,2,15,1,1,24,14,6,2,0,2,1,256,1,Nikola Vucevic
21,5,3,9,5,3,16,12,6,0,0,2,1,256,2,Nikola Vucevic
25,3,11,9,2,7,24,4,7,0,0,5,0,256,0,Jamal Murray
14,1,4,7,1,0,17,2,7,1,0,0,0,256,1,Jamal Murray
19,3,6,10,3,2,21,2,11,1,0,4,1,256,2,Jamal Murray
9,4,5,4,3,1,13,2,5,1,0,3,0,256,0,Jordan Poole
14,1,8,4,0,0,12,1,7,1,0,0,0,256,1,Jordan Poole
16,3,7,8,1,3,15,1,3,0,0,4,0,256,2,Jordan Poole
4,1,4,1,0,1,6,0,1,1,1,1,0,256,0,Reed Sheppard
4,1,4,1,0,0,4,1,3,2,0,2,0,256,1,Reed Sheppard
6,1,5,3,0,2,3,0,2,1,0,0,0,256,2,Reed Sheppard
13,3,6,3,1,3,13,3,2,0,0,3,0,256,0,Jalen Suggs
12,1,4,5,1,2,18,1,2,1,1,4,0,256,1,Jalen Suggs
7,2,7,4,0,4,15,4,2,1,0,2,0,256,2,Jalen Suggs
9,3,7,4,2,0,15,8,2,0,0,4,0,256,0,Shaedon Sharpe
10,2,7,2,2,2,20,1,2,2,0,0,0,256,1,Shaedon Sharpe
12,2,7,3,0,3,16,4,2,2,1,0,0,256,2,Shaedon Sharpe
17,4,3,4,3,2,17,2,5,0,0,2,0,256,0,Malik Monk
14,3,6,7,2,2,12,0,4,0,0,0,0,256,1,Malik Monk
15,1,3,4,0,1,13,1,7,0,0,1,0,256,2,Malik Monk
12,2,8,4,0,1,18,10,0,1,1,1,1,256,0,Buddy Hield
14,1,12,7,0,3,16,3,3,2,2,1,0,256,1,Buddy Hield
23,1,5,9,1,1,14,3,1,1,0,2,0,256,2,Buddy Hield
7,1,3,3,1,0,7,3,0,0,0,4,0,256,0,Zaccharie Risacher
5,3,1,2,0,0,17,4,1,0,0,1,0,256,1,Zaccharie Risacher
15,1,9,8,1,0,15,6,1,1,0,3,0,256,2,Zaccharie Risacher
2,1,3,0,1,0,6,6,1,1,0,1,0,256,0,Nikola Jovic
6,2,3,1,1,0,14,5,1,0,0,2,0,256,1,Nikola Jovic
9,1,5,4,0,2,7,4,0,0,0,3,0,256,2,Nikola Jovic
8,1,5,3,1,2,9,4,4,0,0,1,0,256,0,Jaylen Wells
10,1,7,1,0,1,13,1,1,0,0,0,0,256,1,Jaylen Wells
16,1,1,8,0,1,8,1,2,0,0,0,0,256,2,Jaylen Wells
12,8,6,6,5,0,24,14,6,2,2,1,1,257,0,Anthony Davis
17,4,3,8,4,0,20,12,3,2,0,1,1,257,1,Anthony Davis
23,7,1,10,5,1,18,13,2,1,4,1,1,257,2,Anthony Davis
17,4,6,9,3,2,25,12,1,2,0,4,1,257,0,Nikola Vucevic
16,1,5,6,1,0,28,7,3,0,0,2,0,257,1,Nikola Vucevic
13,1,9,7,1,3,18,9,1,0,0,4,0,257,2,Nikola Vucevic
18,2,8,6,2,3,19,2,5,1,0,1,0,257,0,Jamal Murray
21,3,10,12,2,6,18,5,5,1,0,1,0,257,1,Jamal Murray
19,4,7,11,3,3,17,7,6,0,0,2,0,257,2,Jamal Murray
13,1,6,3,1,1,14,1,6,0,0,4,0,257,0,Jordan Poole
20,2,4,7,1,1,20,0,2,2,0,1,0,257,1,Jordan Poole
10,5,7,6,4,3,10,2,4,0,0,1,0,257,2,Jordan Poole
1,1,4,0,0,0,5,2,1,0,2,0,0,257,0,Reed Sheppard
2,1,2,0,0,0,2,4,3,1,0,1,0,257,1,Reed Sheppard
2,1,2,1,0,1,4,5,1,1,1,0,0,257,2,Reed Sheppard
11,1,3,6,1,0,13,2,4,1,0,4,0,257,0,Jalen Suggs
6,1,3,4,1,2,17,8,3,1,1,2,0,257,1,Jalen Suggs
8,2,7,7,1,1,7,5,3,1,0,5,0,257,2,Jalen Suggs
24,2,4,8,2,2,13,7,4,1,0,2,0,257,0,Shaedon Sharpe
13,4,3,7,1,1,18,4,5,0,0,1,0,257,1,Shaedon Sharpe
12,5,4,3,4,1,17,4,1,1,0,3,0,257,2,Shaedon Sharpe
10,2,1,4,2,0,14,4,3,0,0,2,0,257,0,Malik Monk
7,1,8,3,1,2,15,2,3,0,1,2,0,257,1,Malik Monk
15,2,5,9,1,1,20,5,3,0,0,2,0,257,2,Malik Monk
11,1,11,5,1,5,18,4,1,0,0,0,0,257,0,Buddy Hield
16,2,12,5,0,5,13,0,0,1,0,1,0,257,1,Buddy Hield
7,1,4,3,0,2,18,7,0,0,0,1,0,257,2,Buddy Hield
10,1,7,3,1,2,14,5,7,1,2,2,0,257,0,Zaccharie Risacher
15,2,3,9,1,1,15,4,0,1,0,2,0,257,1,Zaccharie Risacher
13,1,8,4,0,4,20,4,0,1,0,0,0,257,2,Zaccharie Risacher
3,2,2,1,2,1,6,2,1,0,0,2,0,257,0,Nikola Jovic
5,3,9,1,2,1,6,1,0,2,0,1,0,257,1,Nikola Jovic
7,1,4,1,0,1,10,2,2,1,0,1,0,257,2,Nikola Jovic
5,2,3,1,1,1,7,2,1,0,0,0,0,257,0,Jaylen Wells
13,2,6,6,0,0,9,3,3,0,0,2,0,257,1,Jaylen Wells
5,2,6,5,1,2,7,2,0,0,0,0,0,257,2,Jaylen Wells
19,9,4,9,9,1,17,8,0,5,0,0,0,258,0,Anthony Davis
27,8,3,10,6,1,28,10,5,5,4,1,1,258,1,Anthony Davis
19,8,4,10,7,1,32,6,1,1,2,0,0,258,2,Anthony Davis
23,1,9,12,1,4,26,13,1,1,3,3,1,258,0,Nikola Vucevic
13,6,5,8,5,2,24,13,4,0,0,1,1,258,1,Nikola Vucevic
29,1,4,14,0,2,16,14,1,0,2,4,1,258,2,Nikola Vucevic
19,2,5,11,2,2,18,6,3,0,0,1,0,258,0,Jamal Murray
13,3,5,5,2,1,18,1,3,1,0,0,0,258,1,Jamal Murray
8,1,7,6,1,4,13,3,4,0,0,5,0,258,2,Jamal Murray
9,2,6,2,1,2,13,3,3,2,0,1,0,258,0,Jordan Poole
10,2,5,3,2,3,14,1,0,0,0,1,0,258,1,Jordan Poole
15,3,9,6,2,3,15,1,4,0,0,1,0,258,2,Jordan Poole
7,1,3,2,0,0,4,3,0,2,0,3,0,258,0,Reed Sheppard
2,1,3,0,0,0,0,0,1,1,0,2,0,258,1,Reed Sheppard
6,1,1,3,0,0,6,7,3,1,0,0,0,258,2,Reed Sheppard
9,2,4,4,1,2,10,6,3,4,1,2,0,258,0,Jalen Suggs
14,4,3,8,1,1,7,5,2,3,0,2,0,258,1,Jalen Suggs
7,1,3,3,0,2,12,4,5,5,0,4,0,258,2,Jalen Suggs
19,2,3,10,1,1,9,2,1,1,1,3,0,258,0,Shaedon Sharpe
15,4,6,7,3,2,8,1,5,0,1,1,0,258,1,Shaedon Sharpe
9,3,3,4,2,3,13,3,7,0,0,3,0,258,2,Shaedon Sharpe
8,2,8,4,0,4,15,3,3,0,0,0,0,258,0,Malik Monk
16,3,6,7,2,1,13,2,2,0,1,0,0,258,1,Malik Monk
8,1,3,2,1,1,13,2,4,0,1,3,0,258,2,Malik Monk
11,1,11,2,1,2,15,4,1,0,0,3,0,258,0,Buddy Hield
14,1,9,7,0,2,13,3,2,0,1,1,0,258,1,Buddy Hield
13,1,6,5,0,4,11,6,2,0,0,1,0,258,2,Buddy Hield
6,1,3,3,0,0,10,2,0,0,0,0,0,258,0,Zaccharie Risacher
11,3,5,6,2,1,12,4,0,2,1,0,0,258,1,Zaccharie Risacher
10,3,1,5,1,0,19,2,1,0,0,2,0,258,2,Zaccharie Risacher
1,1,6,1,0,1,8,6,0,0,0,6,0,258,0,Nikola Jovic
4,1,6,3,0,1,12,2,1,1,0,0,0,258,1,Nikola Jovic
6,2,3,1,2,1,8,8,1,0,0,0,0,258,2,Nikola Jovic
6,2,8,3,1,3,8,5,3,2,0,0,0,258,0,Jaylen Wells
9,1,9,4,1,2,9,5,1,0,0,3,0,258,1,Jaylen Wells
11,3,8,4,1,1,11,3,1,1,0,0,0,258,2,Jaylen Wells
25,4,4,14,4,2,18,13,1,3,0,0,1,259,0,Anthony Davis
24,8,1,12,7,1,19,13,2,0,2,2,1,259,1,Anthony Davis
18,7,1,8,5,0,24,12,7,1,4,1,1,259,2,Anthony Davis
14,1,3,10,1,2,19,17,1,0,1,0,1,259,0,Nikola Vucevic
11,2,10,6,2,6,18,15,3,2,0,3,1,259,1,Nikola Vucevic
10,3,8,3,1,0,23,12,1,0,0,1,1,259,2,Nikola Vucevic
21,2,5,11,2,1,25,2,4,4,0,2,0,259,0,Jamal Murray
16,4,9,5,4,3,32,2,6,2,0,3,0,259,1,Jamal Murray
15,7,4,7,6,0,18,4,7,0,1,5,0,259,2,Jamal Murray
12,1,10,8,1,3,15,1,3,0,0,0,0,259,0,Jordan Poole
6,3,3,1,3,1,13,6,2,0,0,2,0,259,1,Jordan Poole
12,3,13,4,2,4,18,3,2,0,0,1,0,259,2,Jordan Poole
5,1,2,3,0,1,3,1,2,2,0,0,0,259,0,Reed Sheppard
1,1,6,0,0,0,5,2,0,1,1,0,0,259,1,Reed Sheppard
3,1,2,1,0,1,4,1,0,0,0,2,0,259,2,Reed Sheppard
8,3,3,4,1,0,8,3,2,0,2,0,0,259,0,Jalen Suggs
9,2,2,6,1,0,13,2,3,1,0,0,0,259,1,Jalen Suggs
11,1,1,4,0,1,13,5,3,0,0,0,0,259,2,Jalen Suggs
11,1,6,4,0,2,17,2,1,0,0,0,0,259,0,Shaedon Sharpe
12,1,5,7,0,1,10,4,7,3,1,5,0,259,1,Shaedon Sharpe
16,5,6,6,3,4,11,5,2,1,0,3,0,259,2,Shaedon Sharpe
9,4,4,4,3,2,12,2,3,0,1,0,0,259,0,Malik Monk
7,1,5,3,0,3,15,1,0,0,0,2,0,259,1,Malik Monk
10,4,5,4,3,3,16,3,2,1,0,1,0,259,2,Malik Monk
13,2,4,5,0,1,16,1,3,2,1,3,0,259,0,Buddy Hield
9,1,6,3,0,1,17,1,2,1,0,2,0,259,1,Buddy Hield
11,1,5,4,1,2,13,0,1,2,0,2,0,259,2,Buddy Hield
8,1,10,3,0,3,14,6,1,2,1,1,0,259,0,Zaccharie Risacher
10,2,8,6,2,0,11,2,2,1,2,2,0,259,1,Zaccharie Risacher
12,2,7,3,0,2,15,3,3,0,2,3,0,259,2,Zaccharie Risacher
11,2,4,6,1,3,8,2,0,1,1,2,0,259,0,Nikola Jovic
5,3,4,3,1,3,9,1,0,0,0,2,0,259,1,Nikola Jovic
6,3,1,2,0,1,7,1,0,0,0,1,0,259,2,Nikola Jovic
8,2,4,2,1,0,6,9,3,0,0,1,0,259,0,Jaylen Wells
3,1,3,1,1,1,10,5,4,0,0,0,0,259,1,Jaylen Wells
10,2,2,6,0,1,8,2,3,0,0,1,0,259,2,Jaylen Wells
30,7,2,17,3,1,21,9,2,1,1,2,0,260,0,Anthony Davis
21,4,4,8,2,0,15,11,5,1,1,2,1,260,1,Anthony Davis
22,5,1,11,4,0,22,7,2,2,1,1,0,260,2,Anthony Davis
15,3,5,10,1,2,21,14,2,1,2,1,1,260,0,Nikola Vucevic
21,1,4,11,1,0,15,14,2,1,0,2,1,260,1,Nikola Vucevic
17,4,6,11,4,4,19,17,2,2,0,1,1,260,2,Nikola Vucevic
18,8,12,10,7,3,15,6,3,1,1,3,0,260,0,Jamal Murray
19,1,5,8,1,3,23,3,5,0,1,2,0,260,1,Jamal Murray
14,1,5,6,1,3,16,3,9,1,0,2,0,260,2,Jamal Murray
18,8,6,10,6,2,12,1,4,1,1,2,0,260,0,Jordan Poole
20,1,8,10,1,2,17,1,2,2,0,1,0,260,1,Jordan Poole
14,4,4,4,4,1,11,2,3,0,0,1,0,260,2,Jordan Poole
6,1,5,2,0,1,7,0,1,0,0,0,0,260,0,Reed Sheppard
4,1,4,1,1,1,6,1,0,3,0,1,0,260,1,Reed Sheppard
4,1,3,3,0,1,4,5,0,1,0,2,0,260,2,Reed Sheppard
12,1,5,9,0,3,7,5,0,2,0,0,0,260,0,Jalen Suggs
4,4,6,3,1,3,11,7,3,3,0,1,0,260,1,Jalen Suggs
9,3,5,5,1,2,12,3,1,1,0,4,0,260,2,Jalen Suggs
8,3,3,5,1,1,10,4,6,0,0,3,0,260,0,Shaedon Sharpe
15,3,8,8,2,2,15,4,4,0,0,3,0,260,1,Shaedon Sharpe
13,1,2,5,0,0,6,6,2,0,0,5,0,260,2,Shaedon Sharpe
10,1,10,7,1,3,5,4,3,0,0,3,0,260,0,Malik Monk
10,1,4,4,1,2,14,5,2,1,0,2,0,260,1,Malik Monk
10,2,7,2,2,2,12,2,3,0,0,0,0,260,2,Malik Monk
16,1,11,5,0,4,19,6,0,2,2,3,0,260,0,Buddy Hield
14,4,10,3,0,3,14,4,1,1,1,3,0,260,1,Buddy Hield
11,1,7,5,1,2,10,6,3,1,1,0,0,260,2,Buddy Hield
9,2,3,5,1,1,13,3,1,0,1,1,0,260,0,Zaccharie Risacher
6,1,5,2,0,2,18,3,3,1,0,0,0,260,1,Zaccharie Risacher
8,1,3,3,0,1,15,2,0,0,0,3,0,260,2,Zaccharie Risacher
9,4,4,3,1,2,7,2,2,0,0,1,0,260,0,Nikola Jovic
5,1,5,1,1,1,7,3,0,0,0,1,0,260,1,Nikola Jovic
6,2,4,3,1,3,7,3,1,0,0,1,0,260,2,Nikola Jovic
11,2,3,2,2,0,12,4,6,2,0,0,0,260,0,Jaylen Wells
7,2,3,3,0,0,11,5,5,0,0,0,0,260,1,Jaylen Wells
15,3,7,10,1,2,6,5,2,1,0,1,0,260,2,Jaylen Wells
15,4,1,9,3,0,17,12,2,0,6,1,1,261,0,Anthony Davis
21,8,2,9,6,0,27,11,3,0,0,2,1,261,1,Anthony Davis
24,3,3,12,3,1,28,13,5,1,6,1,1,261,2,Anthony Davis
16,1,4,10,1,2,13,9,3,1,1,1,0,261,0,Nikola Vucevic
17,1,5,7,1,3,24,11,2,0,1,2,1,261,1,Nikola Vucevic
20,4,2,8,2,0,29,10,4,2,0,1,1,261,2,Nikola Vucevic
6,3,4,2,2,2,25,6,6,0,0,1,0,261,0,Jamal Murray
23,4,8,12,2,5,17,1,5,0,1,4,0,261,1,Jamal Murray
22,5,5,10,2,1,24,5,4,5,0,2,0,261,2,Jamal Murray
19,3,8,7,2,3,22,4,5,1,0,1,0,261,0,Jordan Poole
18,1,7,7,1,2,16,1,5,0,0,0,0,261,1,Jordan Poole
11,6,6,3,5,1,16,1,4,1,0,1,0,261,2,Jordan Poole
6,1,1,2,0,0,1,3,1,0,0,1,0,261,0,Reed Sheppard
3,1,4,2,0,1,6,1,3,1,1,1,0,261,1,Reed Sheppard
5,1,5,3,1,0,4,2,2,0,0,1,0,261,2,Reed Sheppard
9,1,5,7,0,2,10,2,3,3,0,2,0,261,0,Jalen Suggs
8,4,2,5,1,2,14,5,2,1,1,0,0,261,1,Jalen Suggs
6,1,1,2,1,0,12,4,1,2,0,4,0,261,2,Jalen Suggs
17,2,3,5,2,2,13,4,2,1,0,4,0,261,0,Shaedon Sharpe
14,1,1,5,0,1,14,2,1,0,2,0,0,261,1,Shaedon Sharpe
8,2,5,4,0,1,9,2,2,1,1,3,0,261,2,Shaedon Sharpe
14,2,6,7,1,2,12,1,1,0,0,2,0,261,0,Malik Monk
5,5,9,2,3,2,9,1,3,1,0,3,0,261,1,Malik Monk
10,3,1,6,3,0,15,3,4,0,0,0,0,261,2,Malik Monk
12,1,9,6,1,3,14,2,3,1,0,0,0,261,0,Buddy Hield
15,1,13,4,1,2,18,2,1,1,0,1,0,261,1,Buddy Hield
10,3,7,3,1,2,16,3,2,0,0,1,0,261,2,Buddy Hield
14,1,6,6,0,2,7,3,1,1,2,0,0,261,0,Zaccharie Risacher
9,1,3,5,1,2,14,3,0,1,1,0,0,261,1,Zaccharie Risacher
11,1,2,6,1,0,11,2,5,0,0,1,0,261,2,Zaccharie Risacher
4,1,5,1,1,1,8,5,2,0,0,0,0,261,0,Nikola Jovic
8,1,4,1,0,1,8,6,0,0,0,3,0,261,1,Nikola Jovic
4,2,2,3,0,0,9,6,0,0,0,1,0,261,2,Nikola Jovic
14,1,5,9,1,1,8,5,0,1,0,2,0,261,0,Jaylen Wells
14,1,3,6,1,1,14,2,1,2,0,1,0,261,1,Jaylen Wells
6,3,6,2,2,2,10,2,1,0,0,0,0,261,2,Jaylen Wells
26,10,4,9,7,2,22,14,4,1,0,3,1,262,0,Anthony Davis
26,5,2,13,5,0,30,9,4,7,1,1,0,262,1,Anthony Davis
